elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Connect
2995,/us/horoscopes/numerology/horoscope-numerology-daily-today.aspx?sign=1,200,OK,Birthday Page - Thread Group 1-12,text,false,218008,188,20,20,https://new.horoscope.com/us/horoscopes/numerology/horoscope-numerology-daily-today.aspx?sign=1,2852,291
3419,/us/horoscopes/numerology/horoscope-numerology-daily-today.aspx?sign=8,200,OK,Birthday Page - Thread Group 1-16,text,false,218269,188,20,20,https://new.horoscope.com/us/horoscopes/numerology/horoscope-numerology-daily-today.aspx?sign=8,3275,298
3286,/us/games/compatibility/game-celebrity-love-match.aspx,200,OK,Birthday Page - Thread Group 1-5,text,false,313808,172,20,20,https://new.horoscope.com/us/games/compatibility/game-celebrity-love-match.aspx,3072,289
443,/celebrities/taurus/queen-elizabeth-ii-birthday/,404,Not Found,Birthday Page - Thread Group 1-9,text,false,1578,166,20,20,https://new.horoscope.com/celebrities/taurus/queen-elizabeth-ii-birthday/,443,295
456,/celebrities/taurus/travis-scott-birthday/,404,Not Found,Birthday Page - Thread Group 1-10,text,false,1578,160,20,20,https://new.horoscope.com/celebrities/taurus/travis-scott-birthday/,456,311
555,/zodiac-signs/gemini/parent-child,200,OK,Birthday Page - Thread Group 1-14,text,true,219376,151,20,20,https://new.horoscope.com/zodiac-signs/gemini/parent-child,446,270
545,/celebrities/gemini/mark-wahlberg-birthday/,404,Not Found,Birthday Page - Thread Group 1-20,text,false,1578,161,20,20,https://new.horoscope.com/celebrities/gemini/mark-wahlberg-birthday/,545,281
581,/celebrities/gemini/johnny-depp-birthday/,404,Not Found,Birthday Page - Thread Group 1-11,text,false,1578,159,20,20,https://new.horoscope.com/celebrities/gemini/johnny-depp-birthday/,581,292
1487,/fr/tarot/signification-de-la-carte-du-tarot.aspx?TarotCardSelectorID_numericalint=2,200,OK,Birthday Page - Thread Group 1-8,text,true,189717,202,20,20,https://new.horoscope.com/fr/tarot/signification-de-la-carte-du-tarot.aspx?TarotCardSelectorID_numericalint=2,1364,293
1328,/us/games/calculator/game-bmi-calculator.aspx,200,OK,Birthday Page - Thread Group 1-7,text,true,211587,163,20,20,https://new.horoscope.com/us/games/calculator/game-bmi-calculator.aspx,1194,282
1388,/us/tarot/tarot-daily-flirt.aspx,200,OK,Birthday Page - Thread Group 1-15,text,true,213929,150,20,20,https://new.horoscope.com/us/tarot/tarot-daily-flirt.aspx,1243,287
848,/celebrities/gemini/celebrity-gemini-birthdays-nicole-kidman-birthday/,404,Not Found,Birthday Page - Thread Group 1-16,text,false,1578,188,20,20,https://new.horoscope.com/celebrities/gemini/celebrity-gemini-birthdays-nicole-kidman-birthday/,848,249
680,/mercury-retrograde/relationships/,404,Not Found,Birthday Page - Thread Group 1-10,text,false,1578,152,20,20,https://new.horoscope.com/mercury-retrograde/relationships/,680,289
718,/css-US/main-FR.css?v=2023022312,200,OK,Birthday Page - Thread Group 1-9,text,true,54004,150,20,20,https://new.horoscope.com/css-US/main-FR.css?v=2023022312,676,264
1323,/fr/jeux/index-jeux-quizz.aspx,200,OK,Birthday Page - Thread Group 1-4,text,true,187514,148,20,20,https://new.horoscope.com/fr/jeux/index-jeux-quizz.aspx,1224,254
422,/celebrities/taurus/jack-nicholson-birthday/,404,Not Found,Birthday Page - Thread Group 1-8,text,false,1578,162,20,20,https://new.horoscope.com/celebrities/taurus/jack-nicholson-birthday/,422,289
1193,/us/planets/mercury.html,200,OK,Birthday Page - Thread Group 1-18,text,true,214220,142,20,20,https://new.horoscope.com/us/planets/mercury.html,1085,260
426,/celebrities/taurus/,404,Not Found,Birthday Page - Thread Group 1-7,text,false,1578,138,20,20,https://new.horoscope.com/celebrities/taurus/,426,282
1393,/us/editorial/faqs/editorial-faq-house-systems.aspx,200,OK,Birthday Page - Thread Group 1-2,text,true,206378,169,20,20,https://new.horoscope.com/us/editorial/faqs/editorial-faq-house-systems.aspx,1254,302
1182,/us/games/divination/game-lucky-lady-bug.aspx,200,OK,Birthday Page - Thread Group 1-6,text,true,209540,163,20,20,https://new.horoscope.com/us/games/divination/game-lucky-lady-bug.aspx,1075,250
1277,/fr/psychics/KEEN-psychic-reading.aspx?cat=198,200,OK,Birthday Page - Thread Group 1-17,text,true,180021,164,20,20,https://new.horoscope.com/fr/psychics/KEEN-psychic-reading.aspx?cat=198,1155,300
432,/wp-content/plugins/link-whisper-premium/js/frontend.min.js?ver=1675892633,404,Not Found,Birthday Page - Thread Group 1-16,text,false,1675,192,20,20,https://new.horoscope.com/wp-content/plugins/link-whisper-premium/js/frontend.min.js?ver=1675892633,432,251
429,/images-US/tarot/back/daily-tarot-love.png,200,OK,Birthday Page - Thread Group 1-4,bin,true,29815,160,20,20,https://new.horoscope.com/images-US/tarot/back/daily-tarot-love.png,421,274
1520,/us/games/compatibility/game-summer-love-match.aspx,200,OK,Birthday Page - Thread Group 1-19,text,true,210988,169,20,20,https://new.horoscope.com/us/games/compatibility/game-summer-love-match.aspx,1383,290
1541,/us/horoscopes/teen/index-horoscope-teen-weekly.aspx,200,OK,Birthday Page - Thread Group 1-3,text,true,210091,170,20,20,https://new.horoscope.com/us/horoscopes/teen/index-horoscope-teen-weekly.aspx,1401,291
1563,/us/horoscopes/general/index-horoscope-general-weekly.aspx,200,OK,Birthday Page - Thread Group 1-1,text,true,210200,176,20,20,https://new.horoscope.com/us/horoscopes/general/index-horoscope-general-weekly.aspx,1428,295
543,/mercury-retrograde/astrology/,404,Not Found,Birthday Page - Thread Group 1-17,text,false,1578,148,21,21,https://new.horoscope.com/mercury-retrograde/astrology/,543,288
593,/zodiac-signs/taurus/career-money,200,OK,Birthday Page - Thread Group 1-2,text,true,214377,151,21,21,https://new.horoscope.com/zodiac-signs/taurus/career-money,453,277
428,/celebrities/gemini/shia-labeouf-birthday/,404,Not Found,Birthday Page - Thread Group 1-16,text,false,1578,160,21,21,https://new.horoscope.com/celebrities/gemini/shia-labeouf-birthday/,428,284
1761,/us/games/index-games-unique.aspx,200,OK,Birthday Page - Thread Group 1-12,text,true,207126,151,21,21,https://new.horoscope.com/us/games/index-games-unique.aspx,1623,283
1802,/us/horoscopes/food/index-horoscope-food-weekly.aspx,200,OK,Birthday Page - Thread Group 1-13,text,true,210095,170,21,21,https://new.horoscope.com/us/horoscopes/food/index-horoscope-food-weekly.aspx,1666,287
1726,/us/games/index-games-quiz-love.aspx,200,OK,Birthday Page - Thread Group 1-5,text,true,210199,154,21,21,https://new.horoscope.com/us/games/index-games-quiz-love.aspx,1593,288
1443,/fr/confidentialite.aspx,200,OK,Birthday Page - Thread Group 1-14,text,true,255693,142,21,21,https://new.horoscope.com/fr/confidentialite.aspx,1291,285
1345,/us/tarot/tarot-make-a-wish.aspx,200,OK,Birthday Page - Thread Group 1-20,text,true,213574,150,21,21,https://new.horoscope.com/us/tarot/tarot-make-a-wish.aspx,1211,284
410,/celebrities/?letter=z,404,Not Found,Birthday Page - Thread Group 1-1,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=z,410,260
469,/zodiac-signs/taurus/lifestyle,200,OK,Birthday Page - Thread Group 1-19,text,true,209954,148,21,21,https://new.horoscope.com/zodiac-signs/taurus/lifestyle,366,224
479,/css-US/responsive-FR.css?v=2023022312,200,OK,Birthday Page - Thread Group 1-3,text,true,16454,156,21,21,https://new.horoscope.com/css-US/responsive-FR.css?v=2023022312,477,244
533,/images-FR/tarot/imag-tarot_true-love.jpg,200,OK,Birthday Page - Thread Group 1-4,bin,true,102171,159,21,21,https://new.horoscope.com/images-FR/tarot/imag-tarot_true-love.jpg,457,293
451,/celebrities/?letter=x,404,Not Found,Birthday Page - Thread Group 1-17,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=x,451,297
438,/celebrities/?letter=y,404,Not Found,Birthday Page - Thread Group 1-2,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=y,438,296
435,/mercury-retrograde/dates/,404,Not Found,Birthday Page - Thread Group 1-12,text,false,1578,144,21,21,https://new.horoscope.com/mercury-retrograde/dates/,435,284
435,/celebrities/?letter=r,404,Not Found,Birthday Page - Thread Group 1-5,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=r,435,287
499,/article/aries-spirit-animal-2/,200,OK,Birthday Page - Thread Group 1-16,text,true,211035,149,21,21,https://new.horoscope.com/article/aries-spirit-animal-2/,401,261
473,/celebrities/?letter=q,404,Not Found,Birthday Page - Thread Group 1-14,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=q,472,286
448,/celebrities/?letter=s,404,Not Found,Birthday Page - Thread Group 1-20,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=s,448,294
411,/celebrities/?letter=w,404,Not Found,Birthday Page - Thread Group 1-19,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=w,411,261
426,/celebrities/?letter=v,404,Not Found,Birthday Page - Thread Group 1-1,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=v,426,279
387,/celebrities/?letter=t,404,Not Found,Birthday Page - Thread Group 1-4,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=t,386,248
569,/zodiac-signs/taurus/spirituality,200,OK,Birthday Page - Thread Group 1-13,text,true,208868,151,21,21,https://new.horoscope.com/zodiac-signs/taurus/spirituality,438,270
468,/celebrities/?letter=u,404,Not Found,Birthday Page - Thread Group 1-3,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=u,468,287
1960,/fr/jeux/quiz/jeu-quiz-savez-vous-embrasser.aspx,200,OK,Birthday Page - Thread Group 1-11,text,true,188525,166,21,21,https://new.horoscope.com/fr/jeux/quiz/jeu-quiz-savez-vous-embrasser.aspx,1835,291
418,/celebrities/?letter=p,404,Not Found,Birthday Page - Thread Group 1-17,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=p,418,279
1845,/us/games/calculator/game-dog-years-calculator.aspx,200,OK,Birthday Page - Thread Group 1-15,text,true,209708,169,21,21,https://new.horoscope.com/us/games/calculator/game-dog-years-calculator.aspx,1715,282
468,/wp-content/plugins/link-whisper-premium/js/frontend.min.js?ver=1675892610,404,Not Found,Birthday Page - Thread Group 1-2,text,false,1675,192,21,21,https://new.horoscope.com/wp-content/plugins/link-whisper-premium/js/frontend.min.js?ver=1675892610,468,285
1653,/us/editorial/faqs/editorial-faq-astrology-basics.aspx,200,OK,Birthday Page - Thread Group 1-10,text,true,206358,172,21,21,https://new.horoscope.com/us/editorial/faqs/editorial-faq-astrology-basics.aspx,1556,228
1639,/fr/tarot/tarot-du-grand-amour.aspx,200,OK,Birthday Page - Thread Group 1-9,text,true,190706,153,21,21,https://new.horoscope.com/fr/tarot/tarot-du-grand-amour.aspx,1547,270
395,/celebrities/?letter=j,404,Not Found,Birthday Page - Thread Group 1-12,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=j,395,254
384,/celebrities/?letter=k,404,Not Found,Birthday Page - Thread Group 1-5,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=k,384,243
345,/celebrities/?letter=o,404,Not Found,Birthday Page - Thread Group 1-14,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=o,345,213
418,/celebrities/?letter=h,404,Not Found,Birthday Page - Thread Group 1-16,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=h,418,287
420,/celebrities/?letter=i,404,Not Found,Birthday Page - Thread Group 1-20,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=i,420,278
351,/celebrities/?letter=m,404,Not Found,Birthday Page - Thread Group 1-13,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=m,350,218
1655,/us/horoscopes/iching/horoscope-iching-daily.aspx,200,OK,Birthday Page - Thread Group 1-7,text,true,204154,167,21,21,https://new.horoscope.com/us/horoscopes/iching/horoscope-iching-daily.aspx,1553,236
411,/celebrities/?letter=b,404,Not Found,Birthday Page - Thread Group 1-1,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=b,411,249
416,/celebrities/?letter=n,404,Not Found,Birthday Page - Thread Group 1-19,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=n,416,285
423,/celebrities/?letter=l,404,Not Found,Birthday Page - Thread Group 1-4,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=l,423,275
1745,/us/editorial/faqs/editorial-faq-astrological-aspects.aspx,200,OK,Birthday Page - Thread Group 1-18,text,true,206794,176,21,21,https://new.horoscope.com/us/editorial/faqs/editorial-faq-astrological-aspects.aspx,1614,296
1776,/us/tarot/tarot-zen.aspx,200,OK,Birthday Page - Thread Group 1-8,text,true,211250,142,21,21,https://new.horoscope.com/us/tarot/tarot-zen.aspx,1641,304
1717,/us/games/divination/game-lucky-clover.aspx,200,OK,Birthday Page - Thread Group 1-6,text,true,209767,161,21,21,https://new.horoscope.com/us/games/divination/game-lucky-clover.aspx,1581,284
1311,/us/editorial/faqs/editorial-faq-astrology-houses.aspx,200,OK,Birthday Page - Thread Group 1-21,text,true,207084,172,21,21,https://new.horoscope.com/us/editorial/faqs/editorial-faq-astrology-houses.aspx,1182,292
420,/celebrities/?letter=c,404,Not Found,Birthday Page - Thread Group 1-11,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=c,420,281
415,/celebrities/?letter=a,404,Not Found,Birthday Page - Thread Group 1-17,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=a,415,282
421,/celebrities/?letter=f,404,Not Found,Birthday Page - Thread Group 1-15,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=f,421,279
409,/celebrities/?letter=g,404,Not Found,Birthday Page - Thread Group 1-2,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=g,409,264
395,/celebrities/?letter=d,404,Not Found,Birthday Page - Thread Group 1-9,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=d,395,252
431,/celebrities/?letter=e,404,Not Found,Birthday Page - Thread Group 1-10,text,false,1578,140,21,21,https://new.horoscope.com/celebrities/?letter=e,429,287
361,/celebrities/taurus/tina-fey-birthday/,404,Not Found,Birthday Page - Thread Group 1-7,text,false,1578,156,21,21,https://new.horoscope.com/celebrities/taurus/tina-fey-birthday/,361,227
409,/celebrities/taurus/david-beckham-birthday/,404,Not Found,Birthday Page - Thread Group 1-13,text,false,1578,161,21,21,https://new.horoscope.com/celebrities/taurus/david-beckham-birthday/,409,256
438,/celebrities/gemini/celebrity-gemini-birthdays-paul-mccartney-birthday/,404,Not Found,Birthday Page - Thread Group 1-4,text,false,1578,189,21,21,https://new.horoscope.com/celebrities/gemini/celebrity-gemini-birthdays-paul-mccartney-birthday/,438,280
564,/fr/horoscopes/general/horoscope-general-du-jour-aujourdhui.aspx?signe=11,200,OK,Birthday Page - Thread Group 1-16,text,true,199386,191,21,21,https://new.horoscope.com/fr/horoscopes/general/horoscope-general-du-jour-aujourdhui.aspx?signe=11,426,266
435,/celebrities/gemini/russell-brand-birthday/,404,Not Found,Birthday Page - Thread Group 1-8,text,false,1578,161,21,21,https://new.horoscope.com/celebrities/gemini/russell-brand-birthday/,435,280
467,/js-US/base-FR.js?v=2023022312,200,OK,Birthday Page - Thread Group 1-18,text,true,7376,148,21,21,https://new.horoscope.com/js-US/base-FR.js?v=2023022312,467,285
454,/celebrities/taurus/adele-birthday/,404,Not Found,Birthday Page - Thread Group 1-21,text,false,1578,153,21,21,https://new.horoscope.com/celebrities/taurus/adele-birthday/,454,291
543,/fr/horoscopes/general/horoscope-general-du-jour-aujourdhui.aspx?signe=12,200,OK,Birthday Page - Thread Group 1-1,text,true,199093,191,21,21,https://new.horoscope.com/fr/horoscopes/general/horoscope-general-du-jour-aujourdhui.aspx?signe=12,429,262
423,/celebrities/gemini/novak-djokovia-birthday/,404,Not Found,Birthday Page - Thread Group 1-11,text,false,1578,162,21,21,https://new.horoscope.com/celebrities/gemini/novak-djokovia-birthday/,423,281
628,/fr/horoscopes/general/horoscope-general-du-jour-aujourdhui.aspx?signe=10,200,OK,Birthday Page - Thread Group 1-19,text,true,199224,191,21,21,https://new.horoscope.com/fr/horoscopes/general/horoscope-general-du-jour-aujourdhui.aspx?signe=10,469,250
448,/fr/psychics/KEEN-psychic-reading.aspx?cat=588,200,OK,Birthday Page - Thread Group 1-17,text,true,180024,164,21,21,https://new.horoscope.com/fr/psychics/KEEN-psychic-reading.aspx?cat=588,356,218
371,/celebrities/taurus/will-arnett-birthday/,404,Not Found,Birthday Page - Thread Group 1-7,text,false,1578,159,21,21,https://new.horoscope.com/celebrities/taurus/will-arnett-birthday/,370,236
546,/zodiac-signs/gemini/love,200,OK,Birthday Page - Thread Group 1-10,text,true,222266,143,22,22,https://new.horoscope.com/zodiac-signs/gemini/love,405,259
952,/fr/qui-sommes-nous.aspx,200,OK,Birthday Page - Thread Group 1-14,text,true,180811,142,22,22,https://new.horoscope.com/fr/qui-sommes-nous.aspx,856,246
993,/us/editorial/faqs/editorial-faq-astrology-basics5.aspx,200,OK,Birthday Page - Thread Group 1-12,text,true,206743,173,22,22,https://new.horoscope.com/us/editorial/faqs/editorial-faq-astrology-basics5.aspx,879,256
1216,/fr/jeux/divination/jeu-chancometre.aspx,200,OK,Birthday Page - Thread Group 1-3,text,true,186312,158,22,22,https://new.horoscope.com/fr/jeux/divination/jeu-chancometre.aspx,1082,283
419,/celebrities/gemini/colin-farrell-birthday/,404,Not Found,Birthday Page - Thread Group 1-4,text,false,1578,161,22,22,https://new.horoscope.com/celebrities/gemini/colin-farrell-birthday/,419,282
1027,/us/editorial/faqs/editorial-faq-advanced-astrological-topics.aspx,200,OK,Birthday Page - Thread Group 1-5,text,true,206509,184,22,22,https://new.horoscope.com/us/editorial/faqs/editorial-faq-advanced-astrological-topics.aspx,894,289
433,/celebrities/gemini/kanye-west-birthday/,404,Not Found,Birthday Page - Thread Group 1-16,text,false,1578,158,22,22,https://new.horoscope.com/celebrities/gemini/kanye-west-birthday/,433,280
1005,/us/games/divination/game-cosmic-crooner.aspx,200,OK,Birthday Page - Thread Group 1-20,text,true,209032,163,22,22,https://new.horoscope.com/us/games/divination/game-cosmic-crooner.aspx,865,285
486,/images-FR/games/imag-game_luck-meter.jpg,200,OK,Birthday Page - Thread Group 1-18,bin,true,114252,159,22,22,https://new.horoscope.com/images-FR/games/imag-game_luck-meter.jpg,406,258
393,/mercury-retrograde/mercury-retrogrades-2022/,404,Not Found,Birthday Page - Thread Group 1-17,text,false,1578,163,22,22,https://new.horoscope.com/mercury-retrograde/mercury-retrogrades-2022/,393,252
435,/js-US/jquery.lazyload.js?v=2023022312,200,OK,Birthday Page - Thread Group 1-19,text,true,12603,156,22,22,https://new.horoscope.com/js-US/jquery.lazyload.js?v=2023022312,433,257
367,/images-US/upsell/guardian-angel-tarot.jpg,200,OK,Birthday Page - Thread Group 1-10,bin,true,7938,160,22,22,https://new.horoscope.com/images-US/upsell/guardian-angel-tarot.jpg,366,293
415,/celebrities/taurus/george-lucas-birthday/,404,Not Found,Birthday Page - Thread Group 1-14,text,false,1578,160,22,22,https://new.horoscope.com/celebrities/taurus/george-lucas-birthday/,415,283
338,/images-US/upsell/true-love-tarot-reading.jpg,200,OK,Birthday Page - Thread Group 1-18,bin,true,14087,163,22,22,https://new.horoscope.com/images-US/upsell/true-love-tarot-reading.jpg,336,254
647,/mercury-retrograde/mercury-retrogrades-2023/,404,Not Found,Birthday Page - Thread Group 1-4,text,false,1578,163,22,22,https://new.horoscope.com/mercury-retrograde/mercury-retrogrades-2023/,647,276
581,/celebrities/gemini/,404,Not Found,Birthday Page - Thread Group 1-20,text,false,1578,138,22,22,https://new.horoscope.com/celebrities/gemini/,581,276
360,/images-US/upsell/magic-genie-tarot.jpg,200,OK,Birthday Page - Thread Group 1-10,bin,true,8665,157,22,22,https://new.horoscope.com/images-US/upsell/magic-genie-tarot.jpg,350,278
1524,/fr/tarot/tarot-flash.aspx,200,OK,Birthday Page - Thread Group 1-6,text,true,192795,144,22,22,https://new.horoscope.com/fr/tarot/tarot-flash.aspx,1401,283
1402,/us/games/divination/game-lucky-cat.aspx,200,OK,Birthday Page - Thread Group 1-2,text,true,209643,158,22,22,https://new.horoscope.com/us/games/divination/game-lucky-cat.aspx,1267,286
1298,/us/games/divination/game-buddha-belly.aspx,200,OK,Birthday Page - Thread Group 1-13,text,true,209766,161,22,22,https://new.horoscope.com/us/games/divination/game-buddha-belly.aspx,1166,285
1138,/us/games/divination/game-shell-oracle.aspx,200,OK,Birthday Page - Thread Group 1-11,text,true,209260,161,22,22,https://new.horoscope.com/us/games/divination/game-shell-oracle.aspx,1002,281
1485,/us/horoscopes/general/horoscope-overview-weekly.aspx,200,OK,Birthday Page - Thread Group 1-9,text,true,217089,171,22,22,https://new.horoscope.com/us/horoscopes/general/horoscope-overview-weekly.aspx,1376,251
971,/fr/jeux/index-des-jeux.aspx,200,OK,Birthday Page - Thread Group 1-22,text,true,187616,146,22,22,https://new.horoscope.com/fr/jeux/index-des-jeux.aspx,842,261
1224,/us/games/compatibility/game-pet-compatibility.aspx,200,OK,Birthday Page - Thread Group 1-21,text,true,211202,169,22,22,https://new.horoscope.com/us/games/compatibility/game-pet-compatibility.aspx,1087,271
437,/celebrities/gemini/angelina-jolie-birthday/,404,Not Found,Birthday Page - Thread Group 1-18,text,false,1578,162,22,22,https://new.horoscope.com/celebrities/gemini/angelina-jolie-birthday/,437,283
1054,/us/games/divination/game-rate-your-date.aspx,200,OK,Birthday Page - Thread Group 1-7,text,true,212443,163,22,22,https://new.horoscope.com/us/games/divination/game-rate-your-date.aspx,917,280
539,/article/virgo-energy/,200,OK,Birthday Page - Thread Group 1-14,text,true,210653,140,22,22,https://new.horoscope.com/article/virgo-energy/,395,257
1602,/us/horoscopes/general/horoscope-overview-daily-yesterday.aspx,200,OK,Birthday Page - Thread Group 1-15,text,true,218286,180,22,22,https://new.horoscope.com/us/horoscopes/general/horoscope-overview-daily-yesterday.aspx,1493,239
1346,/us/horoscopes/general/horoscope-overview-monthly.aspx,200,OK,Birthday Page - Thread Group 1-1,text,true,217816,172,22,22,https://new.horoscope.com/us/horoscopes/general/horoscope-overview-monthly.aspx,1211,244
491,/us/planets/mars.html,200,OK,Birthday Page - Thread Group 1-4,text,true,212061,139,22,22,https://new.horoscope.com/us/planets/mars.html,390,255
334,/js-US/datepicker.min.js?v=1.4.1,200,OK,Birthday Page - Thread Group 1-9,text,true,17163,150,22,22,https://new.horoscope.com/js-US/datepicker.min.js?v=1.4.1,330,255
749,/images-US/tarot/back/daily-tarot-mood.png,200,OK,Birthday Page - Thread Group 1-13,bin,true,26608,160,22,22,https://new.horoscope.com/images-US/tarot/back/daily-tarot-mood.png,744,255
661,/celebrities/taurus/channing-tatum-birthday/,404,Not Found,Birthday Page - Thread Group 1-18,text,false,1578,162,22,22,https://new.horoscope.com/celebrities/taurus/channing-tatum-birthday/,661,218
635,/celebrities/virgo/,404,Not Found,Birthday Page - Thread Group 1-15,text,false,1578,137,22,22,https://new.horoscope.com/celebrities/virgo/,635,242
1599,/fr/horoscopes/general/index-horoscope-general-daily.aspx,200,OK,Birthday Page - Thread Group 1-12,text,true,191570,175,22,22,https://new.horoscope.com/fr/horoscopes/general/index-horoscope-general-daily.aspx,1503,240
584,/celebrities/cancer/,404,Not Found,Birthday Page - Thread Group 1-1,text,false,1578,138,22,22,https://new.horoscope.com/celebrities/cancer/,584,275
799,/zodiac-signs/gemini/health,200,OK,Birthday Page - Thread Group 1-11,text,true,210627,145,22,22,https://new.horoscope.com/zodiac-signs/gemini/health,695,245
1677,/us/games/compatibility/game-mayan-compatibility.aspx,200,OK,Birthday Page - Thread Group 1-3,text,true,211715,171,22,22,https://new.horoscope.com/us/games/compatibility/game-mayan-compatibility.aspx,1542,277
1015,/article/les-tenues-qui-changent-lhumeur.html,200,OK,Birthday Page - Thread Group 1-20,text,true,188317,159,22,22,https://new.horoscope.com/article/les-tenues-qui-changent-lhumeur/,889,286
1644,/us/tarot/tarot-white-magic.aspx,200,OK,Birthday Page - Thread Group 1-16,text,true,210967,150,22,22,https://new.horoscope.com/us/tarot/tarot-white-magic.aspx,1536,243
1543,/fr/jeux/divination/jeu-boule-magique-amour.aspx,200,OK,Birthday Page - Thread Group 1-17,text,true,185277,166,22,22,https://new.horoscope.com/fr/jeux/divination/jeu-boule-magique-amour.aspx,1415,285
1669,/us/games/divination/game-origami-fortune-teller.aspx,200,OK,Birthday Page - Thread Group 1-5,text,true,214107,171,22,22,https://new.horoscope.com/us/games/divination/game-origami-fortune-teller.aspx,1535,249
1537,/fr/articles,200,OK,Birthday Page - Thread Group 1-19,text,true,184560,130,22,22,https://new.horoscope.com/fr/articles,1409,275
849,/zodiac-signs/gemini/friendship,200,OK,Birthday Page - Thread Group 1-21,text,true,209365,149,22,22,https://new.horoscope.com/zodiac-signs/gemini/friendship,707,287
555,/article/sagittarius-rising-celebrities/,200,OK,Birthday Page - Thread Group 1-9,text,true,214195,158,22,22,https://new.horoscope.com/article/sagittarius-rising-celebrities/,419,249
1002,/us/planets/venus.html,200,OK,Birthday Page - Thread Group 1-22,text,true,212267,140,22,22,https://new.horoscope.com/us/planets/venus.html,788,286
2289,/us/editorial/editorial-faq-index.aspx,200,OK,Birthday Page - Thread Group 1-8,text,true,203503,156,23,23,https://new.horoscope.com/us/editorial/editorial-faq-index.aspx,2141,291
436,/celebrities/gemini/celebrity-gemini-birthdays-neil-patrick-harris-birthday/,404,Not Found,Birthday Page - Thread Group 1-13,text,false,1578,194,23,23,https://new.horoscope.com/celebrities/gemini/celebrity-gemini-birthdays-neil-patrick-harris-birthday/,436,268
432,/mercury-retrograde/articles/,404,Not Found,Birthday Page - Thread Group 1-3,text,false,1578,147,23,23,https://new.horoscope.com/mercury-retrograde/articles/,432,251
652,/us/horoscopes/numerology/horoscope-numerology-daily-today.aspx?sign=22,200,OK,Birthday Page - Thread Group 1-12,text,true,218462,189,23,23,https://new.horoscope.com/us/horoscopes/numerology/horoscope-numerology-daily-today.aspx?sign=22,514,291
690,/zodiac-signs/taurus/parent-child,200,OK,Birthday Page - Thread Group 1-18,text,true,217246,151,23,23,https://new.horoscope.com/zodiac-signs/taurus/parent-child,505,284
806,/images-FR/logo.png,200,OK,Birthday Page - Thread Group 1-20,bin,true,8778,137,23,23,https://new.horoscope.com/images-FR/logo.png,805,290
766,/wp-content/themes/horoscope/assets/svg/horoscope-logo.svg,404,Not Found,Birthday Page - Thread Group 1-19,text,false,1653,176,23,23,https://new.horoscope.com/wp-content/themes/horoscope/assets/svg/horoscope-logo.svg,766,286
808,/celebrities/leo/,404,Not Found,Birthday Page - Thread Group 1-16,text,false,1578,135,23,23,https://new.horoscope.com/celebrities/leo/,808,325
523,/celebrities/gemini/helena-bonham-carter-birthday/,404,Not Found,Birthday Page - Thread Group 1-13,text,false,1578,168,23,23,https://new.horoscope.com/celebrities/gemini/helena-bonham-carter-birthday/,523,300
617,/celebrities/taurus/sam-smith-birthday/,404,Not Found,Birthday Page - Thread Group 1-23,text,false,1578,157,23,23,https://new.horoscope.com/celebrities/taurus/sam-smith-birthday/,617,292
796,/css-US/games-base.css?v=2023022312,200,OK,Birthday Page - Thread Group 1-9,text,true,47980,153,23,23,https://new.horoscope.com/css-US/games-base.css?v=2023022312,753,254
853,/fr/psychics/KEEN-psychic-reading.aspx?cat=635,200,OK,Birthday Page - Thread Group 1-21,text,true,179987,164,23,23,https://new.horoscope.com/fr/psychics/KEEN-psychic-reading.aspx?cat=635,754,222
1948,/us/profiles/mayan/index-profile-mayan-sign.aspx,200,OK,Birthday Page - Thread Group 1-10,text,true,217843,166,23,23,https://new.horoscope.com/us/profiles/mayan/index-profile-mayan-sign.aspx,1808,279
