timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1683218057849,3695,/star-ratings/today/leo,200,OK,Horoscopes Sitemap - Thread Group 1-17,text,false,"The operation lasted too long: It took 3,695 milliseconds, but should not have lasted longer than 3,000 milliseconds.",210302,141,20,20,https://new.horoscope.com/star-ratings/today/leo,1200,0,846
1683218058053,3498,/star-ratings/today/scorpio,200,OK,Horoscopes Sitemap - Thread Group 1-14,text,false,"The operation lasted too long: It took 3,498 milliseconds, but should not have lasted longer than 3,000 milliseconds.",210336,145,20,20,https://new.horoscope.com/star-ratings/today/scorpio,1197,0,845
1683218058291,3450,/star-ratings/today/taurus,200,OK,Horoscopes Sitemap - Thread Group 1-15,text,false,"The operation lasted too long: It took 3,450 milliseconds, but should not have lasted longer than 3,000 milliseconds.",210375,144,20,20,https://new.horoscope.com/star-ratings/today/taurus,1187,0,820
1683218058410,3427,/star-ratings/today/virgo,200,OK,Horoscopes Sitemap - Thread Group 1-5,text,false,"The operation lasted too long: It took 3,427 milliseconds, but should not have lasted longer than 3,000 milliseconds.",210347,143,20,20,https://new.horoscope.com/star-ratings/today/virgo,1279,0,910
1683218058443,3632,/tarot/tarot-card-meaning/the-devil,200,OK,Horoscopes Sitemap - Thread Group 1-1,text,false,"The operation lasted too long: It took 3,632 milliseconds, but should not have lasted longer than 3,000 milliseconds.",214364,153,20,20,https://new.horoscope.com/tarot/tarot-card-meaning/the-devil,1246,0,877
1683218058683,3501,/tarot/tarot-yes-no.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-2,text,false,"The operation lasted too long: It took 3,501 milliseconds, but should not have lasted longer than 3,000 milliseconds.",210994,142,20,20,https://new.horoscope.com/tarot/tarot-yes-no.aspx,1215,0,854
1683218060286,3459,/us/advertise.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-3,text,false,"The operation lasted too long: It took 3,459 milliseconds, but should not have lasted longer than 3,000 milliseconds.",204636,136,20,20,https://new.horoscope.com/us/advertise.aspx,1250,0,892
1683218060260,3605,/us/about-us.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-7,text,false,"The operation lasted too long: It took 3,605 milliseconds, but should not have lasted longer than 3,000 milliseconds.",202106,135,20,20,https://new.horoscope.com/us/about-us.aspx,1194,0,848
1683218060485,3491,/us/feedback.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-18,text,false,"The operation lasted too long: It took 3,491 milliseconds, but should not have lasted longer than 3,000 milliseconds.",203156,135,20,20,https://new.horoscope.com/us/feedback.aspx,1278,0,898
1683218060409,3617,/us/emails/email-subscription.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-10,text,false,"The operation lasted too long: It took 3,617 milliseconds, but should not have lasted longer than 3,000 milliseconds.",199795,152,20,20,https://new.horoscope.com/us/emails/email-subscription.aspx,1236,0,884
