elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Connect
337,/us/games/divination/game-love-cookie.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,155394,160,7,7,https://www.horoscope.com/us/games/divination/game-love-cookie.aspx,279,174
305,/us/tarot/index-tarot-reading-unique.aspx,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,155268,159,7,7,https://www.horoscope.com/us/tarot/index-tarot-reading-unique.aspx,246,156
350,/zodiac-signs/pisces,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,161747,138,7,7,https://www.horoscope.com/zodiac-signs/pisces,275,167
343,/us/tarot/index-tarot-reading.aspx,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,167610,152,8,8,https://www.horoscope.com/us/tarot/index-tarot-reading.aspx,282,169
207,/wp-content/themes/horoscope/assets/images/signs/virgo.svg,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,3224,176,8,8,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/virgo.svg,206,168
347,/us/games/divination/game-crystal-ball.aspx,200,OK,Celebrities Index Page - Thread Group 1-7,text,true,155480,161,8,8,https://www.horoscope.com/us/games/divination/game-crystal-ball.aspx,284,182
476,/celebrities/taurus/,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,51683,138,8,8,https://www.horoscope.com/celebrities/taurus/,447,167
229,/celebrities/gemini/,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,51392,138,8,8,https://www.horoscope.com/celebrities/gemini/,201,161
322,/psychics/psychics.html,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,139045,141,8,8,https://www.horoscope.com/psychics/psychics.html,257,172
306,/us/games/index-games-instant-advice.aspx,200,OK,Celebrities Index Page - Thread Group 1-8,text,true,154549,159,8,8,https://www.horoscope.com/us/games/index-games-instant-advice.aspx,245,156
333,/us/horoscopes/career/index-horoscope-career-daily.aspx,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,155724,173,8,8,https://www.horoscope.com/us/horoscopes/career/index-horoscope-career-daily.aspx,271,164
315,/us/index.aspx,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,156124,132,8,8,https://www.horoscope.com/us/index.aspx,258,158
353,/wp-content/themes/horoscope/dist/js/frontend.js?ver=0.1.3,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,51699,176,8,8,https://www.horoscope.com/wp-content/themes/horoscope/dist/js/frontend.js?ver=0.1.3,326,185
261,/celebrities/pisces/,200,OK,Celebrities Index Page - Thread Group 1-7,text,true,54053,138,8,8,https://www.horoscope.com/celebrities/pisces/,234,184
242,/wp-content/themes/horoscope/dist/css/style.css?ver=0.1.3,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,81290,175,8,8,https://www.horoscope.com/wp-content/themes/horoscope/dist/css/style.css?ver=0.1.3,206,165
324,/wp-content/themes/horoscope/assets/images/signs/pisces.svg,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,2135,177,9,9,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/pisces.svg,323,162
328,/zodiac-signs/cancer,200,OK,Celebrities Index Page - Thread Group 1-8,text,true,162237,138,9,9,https://www.horoscope.com/zodiac-signs/cancer,266,165
298,/psychics/love.html,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,139048,137,9,9,https://www.horoscope.com/psychics/love.html,249,157
326,/zodiac-signs/aries,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,160318,137,9,9,https://www.horoscope.com/zodiac-signs/aries,264,164
465,/us/tos.aspx,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,201202,130,9,9,https://www.horoscope.com/us/tos.aspx,380,156
312,/us/horoscopes/yearly/2023-horoscope-overview.aspx,200,OK,Celebrities Index Page - Thread Group 1-7,text,true,154970,168,9,9,https://www.horoscope.com/us/horoscopes/yearly/2023-horoscope-overview.aspx,251,164
332,/wp-content/themes/horoscope/assets/images/signs/cancer.svg,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,2125,177,9,9,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/cancer.svg,332,160
322,/us/tarot/tarot-lovers-triangle.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,157973,154,9,9,https://www.horoscope.com/us/tarot/tarot-lovers-triangle.aspx,260,168
318,/zodiac-signs/leo,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,160590,135,9,9,https://www.horoscope.com/zodiac-signs/leo,254,160
322,/us/games/index-games.aspx,200,OK,Celebrities Index Page - Thread Group 1-9,text,true,161874,144,9,9,https://www.horoscope.com/us/games/index-games.aspx,263,160
